,SymbolsA,EntrezsA,AveExpr,B
218139_s_at,AP5M1,55745,9.22607894734943,-6.4881135399876
209620_s_at,ABCB7,22,7.79235263715625,-6.48831576940255
207265_s_at,KDELR3,11015,9.58629268493841,-6.48836076857768
201730_s_at,TPR,7175,9.94197293273879,-6.48848565550379
212584_at,AQR,9716,8.90926277198724,-6.4885903335113
212086_x_at,LMNA,4000,8.89341149957245,-6.48879795220545
202592_at,BLOC1S1,2647,8.84646746755266,-6.48885733022067
220547_s_at,FAM35A,54537,10.0003285564906,-6.48889125331093
207338_s_at,ZNF200,7752,8.19882100661024,-6.4890525321541
200757_s_at,CALU,813,10.1147755334718,-6.48905695634996
218608_at,ATP13A2,23400,7.22841681654359,-6.48916076238347
209538_at,ZNF32,7580,8.8450358904877,-6.48934157033491
201965_s_at,SETX,23064,9.16448307629528,-6.48959176301905
213186_at,DZIP3,9666,7.35920785470955,-6.4895953695784
204992_s_at,PFN2,5217,10.9921890874304,-6.48964252062266
209004_s_at,FBXL5,26234,10.0696593228317,-6.48965021921732
218069_at,DCTPP1,79077,10.8477481679022,-6.4896599302934
200658_s_at,PHB,5245,10.0771228304949,-6.48968029518595
204976_s_at,AMMECR1,9949,8.43574354223638,-6.48968745231934
201739_at,SGK1,6446,10.2131642795709,-6.48982676860626
212335_at,GNS,2799,7.86137939481003,-6.4899661691743
208968_s_at,CIAPIN1,57019,10.0272688124707,-6.48999862795296
217884_at,NAT10,55226,9.73309785403766,-6.49002949146938
201091_s_at,CBX3,11335,8.91810381739086,-6.49003132016233
205250_s_at,CEP290,80184,6.83396559421166,-6.49003771391302
205245_at,PARD6A,50855,7.66700477628186,-6.4900773388818
222033_s_at,FLT1,2321,8.59247483603967,-6.4901534212533
201488_x_at,KHDRBS1,10657,10.2168455086877,-6.49031982210073
209303_at,NDUFS4,4724,8.38640678020653,-6.49033928565795
218027_at,MRPL15,29088,10.2996185267698,-6.49071598200427
209177_at,NDUFAF3,25915,8.6616910579493,-6.49083037571146
212051_at,WIPF2,147179,8.55504633862079,-6.49086544771248
213995_at,ATP5S,27109,6.83583104037157,-6.49090211196155
217551_at,OR7E14P,10819,6.70181401522606,-6.4910432656427
209384_at,PROSC,11212,9.77506552874032,-6.49120714241786
201194_at,SELENOW,6415,10.5726759683348,-6.49122336904439
213831_at,HLA-DQA1,3117,8.63138516675202,-6.49123033150882
209340_at,UAP1,6675,10.7768296616456,-6.49130338710593
206481_s_at,LDB2,9079,7.33195343021832,-6.49147169895296
206918_s_at,CPNE1,8904,9.27186304965665,-6.49154534394817
205370_x_at,DBT,1629,10.6177093901031,-6.49155334689968
201441_at,COX6B1,1340,11.2429493334913,-6.49165130481659
202537_s_at,CHMP2B,25978,8.26000251064237,-6.4917589913733
201379_s_at,TPD52L2,7165,10.0115050741314,-6.49187180174694
203083_at,THBS2,7058,11.3992414845927,-6.49192321952402
204321_at,NEO1,4756,8.09419534698818,-6.49195846511008
212552_at,HPCAL1,3241,9.32196837970136,-6.49226310659792
212546_s_at,FRYL,285527,6.53084569923842,-6.49227153067813
212914_at,CBX7,23492,8.35233223321534,-6.49246230791379
213175_s_at,SNRPB,6628,11.5972106349936,-6.49246623409029
221972_s_at,SDF4,51150,7.3295450067572,-6.49277806535046
40687_at,GJA4,2701,6.72530568844039,-6.49287970935302
218573_at,MAGEH1,28986,8.57401787189266,-6.49294410277835
203351_s_at,ORC4,5000,9.38247735132238,-6.49318026106481
218149_s_at,ZNF395,55893,8.51612097794821,-6.49328516002934
200948_at,MLF2,8079,9.72452318685945,-6.49330274253338
219080_s_at,CTPS2,56474,8.00399436676937,-6.4933166945941
218066_at,SLC12A7,10723,10.1054423021915,-6.49337370854569
222230_s_at,ACTR10,55860,10.4580043258043,-6.4933981935777
207332_s_at,TFRC,7037,11.5855845158214,-6.49348663690925
201675_at,AKAP1,8165,8.73188411771452,-6.49356397109729
219221_at,ZBTB38,253461,8.053648807334,-6.49357762072902
200990_at,TRIM28,10155,8.51575323198366,-6.49359888823495
201034_at,ADD3,120,9.9080160587252,-6.49363489179504
200864_s_at,RAB11A,8766,9.39470729023063,-6.49382938635107
212731_at,ANKRD46,157567,9.05458835142031,-6.49416691838231
205913_at,PLIN1,5346,8.27576473558796,-6.49421014275229
201575_at,SNW1,22938,9.91381709282923,-6.49443618220134
200726_at,PPP1CC,5501,10.9746063046179,-6.4947860819241
209814_at,ZNF330,27309,9.69319657699159,-6.49489512070042
219478_at,WFDC1,58189,7.33254119920659,-6.4950413091681
201223_s_at,RAD23B,5887,10.1055562497853,-6.49511889148179
208666_s_at,ST13,6767,8.91380645544549,-6.49542863813726
201108_s_at,THBS1,7057,9.08991580716258,-6.49547126028545
210511_s_at,INHBA,3624,9.60229684482603,-6.49548934785411
201076_at,SNU13,4809,10.2442775421412,-6.4955215765092
203991_s_at,KDM6A,7403,6.73258218808599,-6.49556066581191
203832_at,SNRPF,6636,8.50496366177786,-6.49565703191871
200621_at,CSRP1,1465,10.4634038858098,-6.49573954690871
203585_at,ZNF185,7739,9.00273082788181,-6.49579001031202
218045_x_at,PTMS,5763,6.51759266119039,-6.49580444475107
213385_at,CHN2,1124,6.56390174108848,-6.49581465194244
203184_at,FBN2,2201,6.64074913224301,-6.49607446142034
36553_at,ASMTL,8623,8.63387149894546,-6.49621367770783
208393_s_at,RAD50,10111,8.27593432586515,-6.49621542160751
204948_s_at,FST,10468,8.84878640620023,-6.49623579755603
212269_s_at,MCM3AP,8888,8.40171755974371,-6.49624596676535
201619_at,PRDX3,10935,11.1244926307158,-6.49628677428011
206874_s_at,SLK,9748,9.2151876535931,-6.49634640241316
212440_at,SNRNP27,11017,9.54029190297717,-6.49650511102082
205922_at,VNN2,8875,6.75130613297625,-6.496568331874
202827_s_at,MMP14,4323,8.52374693979578,-6.49662600006854
201655_s_at,HSPG2,3339,7.61755060210217,-6.49670541203367
218172_s_at,DERL1,79139,8.74480282790256,-6.49672519967472
219124_at,TTI2,80185,7.84928792138532,-6.49675141803613
209492_x_at,ATP5I,521,10.8988886424697,-6.49692926924489
207069_s_at,SMAD6,4091,6.63067586312352,-6.49703136104895
217043_s_at,MFN1,55669,7.91438414065238,-6.49705976283478
212875_s_at,C2CD2,25966,8.8721338938648,-6.49716153778573
218674_at,TRAPPC13,80006,6.32725165067058,-6.49717213619698
200039_s_at,PSMB2,5690,11.1886355325353,-6.49717434222066
212083_at,TEX261,113419,10.5961783357339,-6.49719894587514
211098_x_at,TMCO1,54499,9.4059837304319,-6.49720312417752
221527_s_at,PARD3,56288,7.9513694892462,-6.4972533699374
208949_s_at,LGALS3,3958,11.6887138310587,-6.49727428707839
213473_at,BRAP,8315,8.07731157863136,-6.49754076431147
218401_s_at,ZNF281,23528,7.58527103196813,-6.49764636631227
221427_s_at,CCNL2,81669,8.10273032945783,-6.49770873602669
211993_at,WNK1,65125,8.67901072047873,-6.49779357752559
217983_s_at,RNASET2,8635,10.5653581000063,-6.49779536682379
221664_s_at,F11R,50848,10.2892041971617,-6.49781222789363
209116_x_at,HBB,3043,9.60252511856456,-6.4978194571973
201892_s_at,IMPDH2,3615,11.1526415927689,-6.49782428445418
203732_at,TRIP4,9325,8.94905109974856,-6.49785329549415
220942_x_at,FAM162A,26355,10.2608647022418,-6.49785385642359
209682_at,CBLB,868,8.35732328810738,-6.49794987164263
201773_at,ADNP,23394,10.5923315993159,-6.4980218895151
204301_at,KBTBD11,9920,6.15559310029752,-6.49806107723137
206188_at,ZNF623,9831,5.87388872780034,-6.49809887421135
212961_x_at,CXorf40B,541578,10.0305436321841,-6.4982590295943
202981_x_at,SIAH1,6477,10.5878038149975,-6.49831838897955
218142_s_at,CRBN,51185,9.06132422972907,-6.49833734677058
212031_at,RBM25,58517,9.4791318905988,-6.49836401582477
212556_at,SCRIB,23513,8.23226424642018,-6.49836940234229
202496_at,EDC4,23644,7.80561202328167,-6.49853142345134
219751_at,SETD6,79918,6.70216435903725,-6.49856015229245
214512_s_at,SUB1,10923,7.64684862920119,-6.49857911659918
212904_at,LRRC47,57470,10.2455197503901,-6.49858991944717
218356_at,MRM2,29960,9.50259657770326,-6.49860737154536
207805_s_at,PSMD9,5715,10.1045683176227,-6.49868420176627
217971_at,LAMTOR3,8649,9.59278653969075,-6.49872003124805
201873_s_at,ABCE1,6059,9.10204469772143,-6.49875052492284
202736_s_at,LSM4,25804,8.23161062481778,-6.4988822470396
212558_at,SPRY1,10252,8.89323483495445,-6.49916464309308
207707_s_at,SEC13,6396,10.9346041344101,-6.49930646012093
34726_at,CACNB3,784,8.7072062415055,-6.49932575976946
219200_at,FASTKD3,79072,8.05843180735682,-6.49937341763581
214437_s_at,SHMT2,6472,7.79951070446993,-6.49947224526298
202468_s_at,CTNNAL1,8727,8.15812943155289,-6.49971550728216
218203_at,ALG5,29880,10.9575204822644,-6.49982022763231
211881_x_at,IGLJ3,28831,7.80867644665565,-6.4998840697257
218288_s_at,CCDC90B,60492,9.00322255946842,-6.49995910256061
201624_at,DARS,1615,8.58876179238005,-6.49997265074031
209095_at,DLD,1738,10.2209138347785,-6.49997991849901
200786_at,PSMB7,5695,11.1847930983561,-6.49999206564928
201860_s_at,PLAT,5327,8.9800067233129,-6.50009935524475
220240_s_at,TMCO3,55002,7.58679522456132,-6.50022667773772
203064_s_at,FOXK2,3607,8.76363946599154,-6.50027818593737
201064_s_at,PABPC4,8761,9.96327200374818,-6.50038171055979
213844_at,HOXA5,3202,7.76466608604129,-6.50040208711442
202191_s_at,GAS7,8522,7.85888734185456,-6.50051275427974
204224_s_at,GCH1,2643,9.38501499712066,-6.50051433235303
204520_x_at,BRD1,23774,8.81974408401366,-6.50072874627951
205429_s_at,MPP6,51678,6.06591104850363,-6.5007814087277
200795_at,SPARCL1,8404,10.7009069133557,-6.50094784518291
209617_s_at,CTNND2,1501,5.5231543647248,-6.50100017853794
212776_s_at,OBSL1,23363,8.17212534411152,-6.50103329664067
210150_s_at,LAMA5,3911,8.46160224603374,-6.50107196228549
201015_s_at,JUP,3728,9.37808118872643,-6.50111942067962
206101_at,ECM2,1842,8.18115358436899,-6.50112717144432
211945_s_at,ITGB1,3688,12.3575176189266,-6.50115681520032
201939_at,PLK2,10769,9.57424636378103,-6.5011748737334
218398_at,MRPS30,10884,9.21376397854841,-6.50121201996042
206197_at,NME5,8382,6.69872824471788,-6.50146813884304
213350_at,RPS11,6205,8.88571009824549,-6.5015199486108
219443_at,TASP1,55617,8.12506791934707,-6.50153606482166
203448_s_at,TERF1,7013,7.48118607805517,-6.50168126540643
203830_at,C17orf75,64149,4.83362580830084,-6.50170683873135
201681_s_at,DLG5,9231,9.85358474533678,-6.50174666984569
202033_s_at,RB1CC1,9821,8.2171639225396,-6.50194232870102
212199_at,MRFAP1L1,114932,10.0399050394138,-6.50194373650634
203218_at,MAPK9,5601,9.22223394690655,-6.50221848350906
36920_at,MTM1,4534,6.82627080506127,-6.50222636476504
213172_at,TTC9,23508,6.74821763667379,-6.50235832960345
217967_s_at,FAM129A,116496,8.5689541016759,-6.50237885012047
217227_x_at,IGLV1-44,28823,7.90678442606853,-6.50253426926814
205436_s_at,H2AFX,3014,8.52111875750489,-6.50259947592427
213365_at,ERI2,112479,8.72888745982077,-6.50262028193587
219191_s_at,BIN2,51411,8.13485162390798,-6.50273638829988
205898_at,CX3CR1,1524,7.95552663527317,-6.5028586696144
213061_s_at,NTAN1,123803,8.11090303969765,-6.50302063568741
209436_at,SPON1,10418,9.12773448934013,-6.50316327414752
209845_at,MKRN1,23608,8.88332774610817,-6.50319372222878
205559_s_at,PCSK5,5125,6.2294988443693,-6.50341748401716
220643_s_at,FAIM,55179,7.23418372898503,-6.50345150181097
209268_at,VPS45,11311,9.22928645701632,-6.50348170715222
203230_at,DVL1,1855,8.1517185216719,-6.5035087909557
221286_s_at,MZB1,51237,8.74954458570353,-6.50365815352522
203616_at,POLB,5423,10.1828063834604,-6.50371839549179
205443_at,SNAPC1,6617,6.59690995024442,-6.50372082145776
213689_x_at,FAM69A,388650,8.6789704398034,-6.50378154175077
214761_at,ZNF423,23090,6.41513682971181,-6.50383434631126
48531_at,TNIP2,79155,9.32152819249053,-6.50389789665125
211709_s_at,CLEC11A,6320,8.65857162191262,-6.50390845440813
203136_at,RABAC1,10567,10.3421990829494,-6.50407247938801
204135_at,FILIP1L,11259,8.81837352356389,-6.5041536438774
218275_at,SLC25A10,1468,7.24470190818235,-6.50434030191472
214352_s_at,KRAS,3845,10.0302144632344,-6.504340354809
222240_s_at,ISYNA1,51477,7.65510672234341,-6.50448346507373
219819_s_at,MRPS28,28957,8.10711781950551,-6.50456430478504
218420_s_at,PROSER1,80209,7.49268326149748,-6.50463766121204
206860_s_at,MIOS,54468,9.40804831474939,-6.50474239812964
214077_x_at,MEIS3P1,4213,7.41459434529177,-6.5047724429975
213016_at,BBX,56987,7.72096731922579,-6.50488039434924
202096_s_at,TSPO,706,10.4567988993352,-6.50502251206195
219634_at,CHST11,50515,6.99850404746664,-6.50505513409735
214745_at,PLCH1,23007,6.23608879456024,-6.50506994232854
214768_x_at,IGKC,3514,8.7117179096346,-6.50507667693515
221800_s_at,FAAP100,80233,7.9904268989202,-6.50512672352982
218788_s_at,SMYD3,64754,9.83717388950415,-6.50550742479365
218285_s_at,BDH2,56898,8.41594737141098,-6.50580741633383
204531_s_at,BRCA1,672,6.75803260691321,-6.50596544262339
206445_s_at,PRMT1,3276,9.60910434788499,-6.50609966087329
220414_at,CALML5,51806,7.55721644712193,-6.50613789161106
201183_s_at,CHD4,1108,9.31634448285891,-6.50639973874326
218036_x_at,NMD3,51068,7.6042939573748,-6.50671636926823
218357_s_at,TIMM8B,26521,10.8442497777721,-6.50673215470783
212353_at,SULF1,23213,10.8092746152143,-6.5067659677038
213077_at,YTHDC2,64848,7.62092689687153,-6.50678759448412
201014_s_at,PAICS,10606,9.84228645333151,-6.50681975188028
205263_at,BCL10,8915,9.28309598291976,-6.50695486846956
205904_at,MICA,100507436,7.67778827372794,-6.50697247647268
204051_s_at,SFRP4,6424,8.83203961167932,-6.50709393138106
210272_at,CYP2B7P,1556,8.04372625990326,-6.50716940794796
209817_at,PPP3CB,5532,8.8161314593297,-6.50735552688256
201454_s_at,NPEPPS,9520,9.57343781541552,-6.50740135691902
205769_at,SLC27A2,11001,5.96772544115603,-6.50741552079697
217918_at,DYNLRB1,83658,8.86664362672313,-6.50743226007177
41220_at,SEPT9,10801,12.1566343814189,-6.5075140729901
206558_at,SIM2,6493,6.76502857892739,-6.50761401132328
201699_at,PSMC6,5706,9.80952551363652,-6.50764374151155
202355_s_at,GTF2F1,2962,7.78822628856204,-6.50772497032707
217545_at,MYH14,79784,6.45040534757782,-6.50773901022081
211161_s_at,COL3A1,1281,11.7840922932054,-6.50774682263969
205696_s_at,GFRA1,2674,6.23987560333499,-6.50774812423795
201507_at,PFDN1,5201,9.23733698262594,-6.50778669259937
219011_at,PLEKHA4,57664,7.0811415726932,-6.50798298244479
201281_at,ADRM1,11047,9.10876645184553,-6.5080223270558
208727_s_at,CDC42,998,10.1502431500807,-6.50805369775104
213247_at,SVEP1,79987,8.57933536229311,-6.50810933178556
205792_at,WISP2,8839,7.08085564614812,-6.50823479361878
203816_at,DGUOK,1716,7.68674393079153,-6.50834568037939
202351_at,ITGAV,3685,10.4892764505229,-6.50836133490175
204479_at,OSTF1,26578,8.35994564220794,-6.50838988002084
218263_s_at,ZBED5,58486,9.96035513742338,-6.50859034660656
200792_at,XRCC6,2547,11.7973836939494,-6.50861470361906
216996_s_at,FASTKD2,22868,8.68790379037753,-6.50872063580438
219324_at,NOL12,79159,7.51857029351695,-6.50891623281039
205300_s_at,SNRNP35,11066,8.51394526448324,-6.50893462011943
203739_at,ZNF217,7764,8.770516616876,-6.50893549321674
218532_s_at,FAM134B,54463,7.64312917011025,-6.50897214571986
208802_at,SRP72,6731,8.12081094131772,-6.50905826121244
218140_x_at,SRPRB,58477,11.0478108456534,-6.50910716935151
205107_s_at,EFNA4,1945,7.60195915247422,-6.50912284368859
203767_s_at,STS,412,7.30332673685603,-6.50917866240794
212118_at,TRIM27,5987,9.54459466347424,-6.50932606693054
51200_at,C19orf60,55049,8.9988150047297,-6.50933986405329
204171_at,RPS6KB1,6198,7.39341577700871,-6.50940920816731
209448_at,HTATIP2,10553,8.87520707537485,-6.50943510887133
212527_at,DESI1,27351,8.37446492985921,-6.50961434604649
207753_at,ZNF304,57343,7.49499777930119,-6.50969622633397
215179_x_at,PGF,5228,9.86441449402466,-6.50970224368129
203912_s_at,DNASE1L1,1774,8.52191049723024,-6.50979584748769
207109_at,POU2F3,25833,4.9163827317195,-6.509796428509
201579_at,FAT1,2195,10.1102959588784,-6.50980462907201
220027_s_at,RASIP1,54922,7.8608843636771,-6.50984288171168
204415_at,IFI6,2537,9.61927427018369,-6.50989348214376
204544_at,HPS5,11234,7.32712899483582,-6.50990210966292
200974_at,ACTA2,59,11.9777515253004,-6.50992874062012
210793_s_at,NUP98,4928,7.62812263554775,-6.50996974424062
217965_s_at,SAP30BP,29115,7.74473792772116,-6.5100736488327
200744_s_at,GNB1,2782,9.2658609826395,-6.51012953826152
202215_s_at,NFYC,4802,8.11926995239381,-6.51014192999512
204594_s_at,MIEF1,54471,9.30741592346463,-6.51014527623902
220260_at,TBC1D19,55296,7.70571867523418,-6.51016555442791
218884_s_at,GUF1,60558,5.95476227556455,-6.51016695161652
213269_at,ZNF248,57209,7.53445276047382,-6.51019754011704
209108_at,TSPAN6,7105,9.54298856337932,-6.51024150650681
217848_s_at,PPA1,5464,12.4778952282703,-6.51032924444413
202944_at,NAGA,4668,8.46045152340513,-6.51041644979993
205052_at,AUH,549,8.68217209523212,-6.51055835464224
202549_at,VAPB,9217,7.00683840802748,-6.51055968063501
202798_at,SEC24B,10427,9.28463799177898,-6.51059520412185
218095_s_at,TMEM165,55858,10.4317083399302,-6.51064641773591
219793_at,SNX16,64089,5.86765278246223,-6.51065469966474
203380_x_at,SRSF5,6430,11.1621372838611,-6.51067527272895
202457_s_at,PPP3CA,5530,9.18033862057951,-6.51071414801153
204690_at,STX8,9482,8.75239723458534,-6.51077069599867
219752_at,RASAL1,8437,8.58833573153748,-6.51079434686278
217752_s_at,CNDP2,55748,10.9382189534371,-6.51080512000179
212865_s_at,COL14A1,7373,7.11143620494,-6.51094464479703
219990_at,E2F8,79733,6.63689188946887,-6.51107285799543
205624_at,CPA3,1359,8.72225180048929,-6.51108478483076
203181_x_at,SRPK2,6733,10.470827812227,-6.51115356215849
203851_at,IGFBP6,3489,7.79662159263613,-6.5112841247192
208447_s_at,PRPS1,5631,7.06154559829029,-6.51133642030386
218634_at,PHLDA3,23612,8.16165443642678,-6.51133918535685
206171_at,ADORA3,140,8.41844590293931,-6.51134724792344
204106_at,TESK1,7016,7.78035707826703,-6.51139932149506
218616_at,INTS12,57117,8.44023373431329,-6.51149087321933
212267_at,WAPL,23063,8.85579282417349,-6.51150108225065
204742_s_at,PDS5B,23047,5.65040835233858,-6.51155774614389
218190_s_at,UQCR10,29796,11.0528636656465,-6.51157078334051
221763_at,JMJD1C,221037,8.31150227591837,-6.51165172193214
57540_at,RBKS,64080,7.54711951886324,-6.51167071350817
204612_at,PKIA,5569,7.740658635156,-6.51170625564286
203790_s_at,RIDA,10247,8.08044524235267,-6.51178430553815
219035_s_at,RNF34,80196,9.65736507075139,-6.51179016683757
218830_at,RPL26L1,51121,9.533325739725,-6.51184343441017
211383_s_at,WDR37,22884,9.24838656809362,-6.51184741933664
203534_at,LSM1,27257,10.3779479229281,-6.51187829771486
211676_s_at,IFNGR1,3459,9.63137825223961,-6.51188715269612
221069_s_at,TACO1,51204,8.44819648986982,-6.5118971694631
219978_s_at,NUSAP1,51203,7.79540014468102,-6.51208131958647
203037_s_at,MTSS1,9788,10.1722812335878,-6.51209583845194
217871_s_at,MIF,4282,12.124920163713,-6.51222136027676
219398_at,CIDEC,63924,8.08967795920759,-6.51222526713559
211576_s_at,SLC19A1,6573,8.97582392290053,-6.5122406048674
214848_at,YWHAZ,7534,8.92948797622372,-6.51225802427774
202048_s_at,CBX6,23466,9.67796038277867,-6.51233155396667
209592_s_at,DCAF7,10238,8.08780523365137,-6.51243986394589
221824_s_at,MARCH8,220972,8.1078524257799,-6.51247203103129
218437_s_at,LZTFL1,54585,7.33464550609235,-6.51250113249694
209478_at,CENPX,201254,9.72600006279725,-6.51260450644615
221749_at,YTHDF3,253943,10.0139489274527,-6.51261497497028
221847_at,SMIM10L1,100129361,8.66999500717269,-6.51262603149498
203258_at,DRAP1,10589,7.73505796049198,-6.51268090369015
205991_s_at,PRRX1,5396,6.64213803630847,-6.51269015869661
212491_s_at,DNAJC8,22826,9.27807922129082,-6.51272449885917
201912_s_at,GSPT1,2935,10.0799697374581,-6.51276708122914
211702_s_at,USP32,84669,6.96377206403404,-6.51277670995376
202012_s_at,EXT2,2132,9.53669348606246,-6.51280087218916
207178_s_at,FRK,2444,4.81915915993698,-6.5128645115903
200019_s_at,FAU,2197,12.8895839251331,-6.51287960049737
209081_s_at,COL18A1,80781,7.54389228160667,-6.51292885259807
202927_at,PIN1,5300,7.26268137267783,-6.5129450734396
203903_s_at,HEPH,9843,8.25249407209949,-6.51295948865108
212048_s_at,YARS,8565,10.0334564189318,-6.5129655074636
202190_at,CSTF1,1477,8.25342338269853,-6.51296578038993
206896_s_at,GNG7,2788,6.39024047923108,-6.51301919701761
205687_at,UBFD1,56061,7.81889622973828,-6.51304731033736
212463_at,CD59,966,9.93763783629741,-6.51304856604489
202973_x_at,FAM13A,10144,8.99149168059551,-6.51310074749921
219359_at,PGGHG,80162,7.72206712220875,-6.51311785837847
